season,ol_war_v5_rank,player,player_id,team,team_name,position,snap_counts_offense,snap_counts_pass_block,snap_counts_run_block,grades_offense,grades_pass_block,grades_run_block,allocated_pass_epa,allocated_rush_epa,pff_grade_value_epa,negative_event_epa,position_adjustment_epa,ol_total_epa_v5,ol_war_v5,penalties,sacks_allowed,pressures_allowed,total_pass_epa_clean,total_rush_epa,pass_block_grade_pct,run_block_grade_pct,final_ol_war_rank,negative_event_epa_v3,final_ol_epa,final_ol_war,pass_block_modifier,run_block_modifier
2024,106.0,Laken Tomlinson,9461.0,SEA,SEA,G,1094,724,370,62.5,66.0,59.7,18.443,-4.862,2.583,14.2,-1.196,-3.843,-0.085,5,6,38,78.655,-22.88,0.584,0.422,,,,,,
2024,107.0,Steve Avila,77319.0,LA,LA,G,596,345,251,67.1,50.6,71.9,11.766,-2.741,-2.98,6.55,-1.196,-4.643,-0.103,2,3,17,92.908,-21.027,0.208,0.753,,,,,,
2024,108.0,Mike Onwenu,27357.0,NE,NE,G,1020,658,362,65.2,71.9,57.5,12.075,-10.935,6.681,8.65,-1.196,-5.045,-0.112,4,2,31,45.685,-47.528,0.766,0.247,,,,,,
2024,109.0,Brandon Coleman,123068.0,WAS,WAS,T,787,474,312,64.1,63.5,63.6,19.399,3.926,-8.791,16.5,1.591,-5.226,-0.116,6,9,30,142.25,27.952,0.321,0.42,,,,,,
2024,110.0,Jamaree Salyer,81656.0,LAC,LAC,G,339,175,164,57.6,57.6,59.2,6.255,-1.666,-4.448,3.35,-1.196,-5.969,-0.133,2,1,9,120.483,-23.181,0.286,0.39,,,,,,
2024,111.0,Brady Christensen,51985.0,CAR,CAR,C,399,223,174,63.6,56.1,70.7,0.459,-1.043,-1.133,3.6,-0.71,-6.142,-0.136,3,0,14,6.841,-9.795,0.256,0.731,,,,,,
2024,112.0,Isaiah Adams,158192.0,ARI,ARZ,G,462,294,168,58.4,50.3,64.7,7.732,1.394,-6.218,6.7,-1.196,-6.922,-0.154,4,2,18,93.747,16.332,0.195,0.571,,,,,,
2024,113.0,Andrew Thomas,59701.0,NYG,NYG,T,416,261,155,75.4,71.8,73.8,-0.269,-4.232,3.811,7.9,1.591,-6.933,-0.154,3,4,16,-2.964,-41.051,0.543,0.735,,,,,,
2024,114.0,Morgan Moses,8701.0,NYJ,NYJ,T,723,467,256,63.3,69.2,60.6,9.778,-3.489,-4.314,8.4,1.591,-7.278,-0.162,8,2,16,76.666,-27.077,0.469,0.346,,,,,,
2024,115.0,Braden Smith,46794.0,IND,IND,T,731,431,299,65.7,67.8,74.6,3.336,-2.207,4.073,13.6,1.591,-7.641,-0.17,12,4,24,23.228,-15.478,0.438,0.759,,,,,,
2024,116.0,Josh Myers,59992.0,GB,GB,C,1006,518,488,55.7,64.9,52.2,18.356,0.195,-13.799,7.35,-0.71,-7.898,-0.176,4,1,29,103.177,1.156,0.59,0.051,,,,,,
2024,117.0,Olusegun Oluwatimi,98581.0,SEA,SEA,C,435,260,175,64.2,54.8,65.8,5.586,-2.361,-6.846,2.2,-0.71,-7.929,-0.176,2,0,8,78.655,-22.88,0.179,0.487,,,,,,
2024,118.0,Lucas Patrick,11435.0,NO,NO,G,562,330,232,64.6,60.3,66.3,1.221,-0.537,-2.682,4.5,-1.196,-7.999,-0.178,6,0,10,10.074,-4.058,0.312,0.623,,,,,,
2024,119.0,Amarius Mims,146719.0,CIN,CIN,T,835,560,274,57.8,60.8,52.6,28.974,-3.27,-17.674,10.95,1.591,-8.573,-0.191,4,4,33,196.825,-21.334,0.272,0.16,,,,,,
2024,120.0,Warren McClendon Jr.,99081.0,LA,LA,T,331,218,113,59.7,51.5,69.8,7.068,-1.157,-6.272,8.1,1.591,-8.637,-0.192,2,5,14,92.908,-21.027,0.099,0.58,,,,,,
2024,121.0,Peter Skoronski,129737.0,TEN,TEN,G,1095,661,434,60.4,76.3,54.4,2.877,-8.708,11.272,12.2,-1.196,-8.674,-0.193,8,4,28,10.796,-39.494,0.922,0.182,,,,,,
2024,122.0,Ben Bredeson,27305.0,TB,TB,G,1126,696,430,55.5,59.5,53.6,30.654,4.213,-24.164,10.6,-1.196,-8.757,-0.195,7,2,34,175.102,24.499,0.299,0.123,,,,,,
2024,123.0,Dylan Parham,60953.0,LV,LV,G,882,591,291,74.3,67.5,75.6,6.901,-14.633,13.538,11.9,-1.196,-9.015,-0.2,3,5,36,40.726,-79.831,0.617,0.844,,,,,,
2024,124.0,Brock Hoffman,54535.0,DAL,DAL,G,515,286,229,66.3,62.1,68.9,0.217,-4.766,0.805,4.4,-1.196,-9.394,-0.209,5,1,6,2.667,-39.268,0.39,0.682,,,,,,
2024,125.0,Jackson Powers-Johnson,146550.0,LV,LV,G,956,633,323,63.9,68.3,70.4,7.52,-15.574,14.094,12.45,-1.196,-9.487,-0.211,14,2,23,40.726,-79.831,0.662,0.727,,,,,,
2024,126.0,Spencer Anderson,81719.0,PIT,PIT,G,311,159,152,53.2,60.6,53.9,4.242,-2.114,-6.085,3.35,-1.196,-9.564,-0.213,2,1,9,79.691,-37.231,0.351,0.156,,,,,,
2024,127.0,Abraham Lucas,60218.0,SEA,SEA,T,406,257,149,61.9,65.7,62.8,5.942,-1.946,-4.277,9.7,1.591,-9.875,-0.219,6,4,18,78.655,-22.88,0.346,0.407,,,,,,
2024,128.0,Tyler Steen,81921.0,PHI,PHI,G,315,142,173,40.6,37.7,50.6,5.775,1.949,-11.438,3.85,-1.196,-10.205,-0.227,5,0,9,140.074,42.0,0.039,0.052,,,,,,
2024,129.0,T.J. Bass,131703.0,DAL,DAL,G,315,200,115,63.0,45.0,70.5,0.134,-2.445,-4.127,2.9,-1.196,-10.569,-0.235,2,1,6,2.667,-39.268,0.104,0.74,,,,,,
2024,130.0,Nick Saldiveri,81785.0,NO,NO,G,344,203,141,56.0,38.5,61.1,0.667,-0.305,-7.789,2.1,-1.196,-10.891,-0.242,0,0,14,10.074,-4.058,0.052,0.455,,,,,,
2024,131.0,Cam Robinson,11789.0,MIN,MIN,T,999,632,367,64.7,70.4,59.9,23.295,-4.152,-4.581,21.3,1.591,-10.971,-0.244,13,7,52,130.398,-27.867,0.506,0.333,,,,,,
2024,132.0,Jawaan Taylor,41665.0,KC,KC,T,1092,697,395,59.9,70.8,56.6,23.6,-3.14,-6.575,21.05,1.591,-11.474,-0.255,17,7,37,119.816,-17.805,0.519,0.259,,,,,,
2024,133.0,Matt Goncalves,99680.0,IND,IND,T,566,305,261,65.9,57.1,69.3,2.116,-1.785,-6.521,6.8,1.591,-11.928,-0.265,1,3,22,23.228,-15.478,0.185,0.556,,,,,,
2024,134.0,Olumuyiwa Fashanu,129777.0,NYJ,NYJ,T,534,372,162,61.2,59.4,61.4,7.049,-2.231,-9.579,7.95,1.591,-12.883,-0.286,7,1,23,76.666,-27.077,0.235,0.37,,,,,,
2024,135.0,Landon Young,41761.0,NO,NO,G,393,252,141,55.7,30.0,67.7,0.817,-0.33,-7.872,4.9,-1.196,-13.685,-0.304,1,2,16,10.074,-4.058,0.026,0.649,,,,,,
2024,136.0,Juice Scruggs,81800.0,HOU,HST,C,871,543,328,64.2,63.3,65.1,11.603,-6.529,-4.467,11.3,-0.71,-14.304,-0.318,6,5,22,76.451,-36.919,0.436,0.436,,,,,,
2024,137.0,Cordell Volson,30614.0,CIN,CIN,G,984,662,322,59.1,48.8,65.6,32.31,-4.62,-16.405,16.45,-1.196,-14.439,-0.321,8,6,43,196.825,-21.334,0.143,0.597,,,,,,
2024,138.0,Shane Lemieux,28149.0,NO,NO,C,337,221,116,51.1,42.1,58.8,0.717,-0.234,-10.409,3.8,-0.71,-14.616,-0.325,2,1,12,10.074,-4.058,0.026,0.282,,,,,,
2024,139.0,Ikem Ekwonu,98286.0,CAR,CAR,T,909,593,316,71.7,66.2,80.5,1.287,-1.995,3.662,18.85,1.591,-14.627,-0.325,12,7,39,6.841,-9.795,0.377,0.877,,,,,,
2024,140.0,Patrick Paul,101019.0,MIA,MIA,T,338,229,109,44.9,55.8,41.0,6.861,-3.413,-10.472,7.75,1.591,-14.898,-0.331,5,3,15,119.095,-79.929,0.16,0.012,,,,,,
2024,141.0,Austin Jackson,60816.0,MIA,MIA,T,542,312,230,60.0,60.1,64.3,9.722,-8.792,-7.112,8.25,1.591,-15.272,-0.339,6,3,15,119.095,-79.929,0.247,0.457,,,,,,
2024,142.0,Mason McCormick,78326.0,PIT,PIT,G,936,523,413,57.7,63.2,53.7,14.607,-5.71,-13.43,6.15,-1.196,-15.531,-0.345,2,2,21,79.691,-37.231,0.461,0.143,,,,,,
2024,143.0,Evan Neal,99063.0,NYG,NYG,T,459,314,145,61.2,49.6,80.8,-0.264,-4.201,-6.045,7.55,1.591,-16.403,-0.365,6,2,17,-2.964,-41.051,0.074,0.901,,,,,,
2024,144.0,Blake Fisher,147479.0,HOU,HST,T,337,219,118,50.4,48.3,49.1,3.961,-1.988,-11.816,7.2,1.591,-16.442,-0.365,1,4,18,76.451,-36.919,0.062,0.062,,,,,,
2024,145.0,Shaq Mason,9564.0,HOU,HST,G,931,586,345,62.3,65.2,57.7,13.085,-6.389,-4.321,14.6,-1.196,-16.693,-0.371,3,8,34,76.451,-36.919,0.545,0.266,,,,,,
2024,146.0,Garrett Bradbury,46013.0,MIN,MIN,C,1117,677,440,62.1,48.2,70.7,20.935,-5.826,-13.402,12.55,-0.71,-16.787,-0.373,6,4,37,130.398,-27.867,0.103,0.731,,,,,,
2024,147.0,Anton Harrison,122929.0,JAX,JAX,T,943,582,361,64.2,65.9,57.0,10.3,-2.858,-12.672,10.65,1.591,-16.863,-0.375,4,4,31,52.089,-13.527,0.358,0.29,,,,,,
2024,148.0,Mark Glowinski,9567.0,IND,IND,G,355,177,178,52.1,53.3,54.3,1.248,-1.033,-8.67,6.9,-1.196,-16.863,-0.375,3,3,16,23.228,-15.478,0.221,0.169,,,,,,
2024,149.0,Trey Pipkins III,91462.0,LAC,LAC,G,838,521,317,57.8,49.7,63.7,17.723,-3.413,-12.709,12.85,-1.196,-16.876,-0.375,5,6,29,120.483,-23.181,0.175,0.532,,,,,,
2024,150.0,Andre James,47058.0,LV,LV,C,702,448,254,55.6,65.4,50.2,5.228,-9.096,-5.504,5.55,-0.71,-16.939,-0.376,2,2,17,40.726,-79.831,0.615,0.026,,,,,,
2024,151.0,Zack Martin,8651.0,DAL,DAL,G,638,447,191,65.6,62.0,63.3,0.338,-3.734,-4.114,9.1,-1.196,-17.891,-0.398,1,5,24,2.667,-39.268,0.377,0.519,,,,,,
2024,152.0,Lloyd Cushenberry III,41924.0,TEN,TEN,C,499,299,200,55.4,57.2,54.9,1.028,-3.914,-10.549,3.6,-0.71,-18.002,-0.4,3,0,14,10.796,-39.494,0.308,0.128,,,,,,
2024,153.0,Larry Borom,59879.0,CHI,CHI,T,329,237,92,53.8,56.2,51.7,3.136,-1.517,-8.793,11.8,1.591,-18.166,-0.404,3,7,22,54.856,-34.337,0.173,0.148,,,,,,
2024,154.0,Beaux Limmer,99067.0,LA,LA,C,916,510,406,57.6,42.9,66.3,16.161,-4.088,-17.058,8.65,-0.71,-18.386,-0.409,9,1,21,92.908,-21.027,0.051,0.538,,,,,,
2024,155.0,Fred Johnson,46951.0,PHI,PHI,T,480,238,242,47.5,37.3,55.1,9.553,2.952,-14.663,15.55,1.591,-18.505,-0.411,4,8,37,140.074,42.0,0.012,0.222,,,,,,
2024,156.0,Mitch Morse,9482.0,JAX,JAX,C,1021,634,387,57.9,61.9,55.8,11.225,-2.95,-16.282,7.1,-0.71,-18.623,-0.414,4,3,14,52.089,-13.527,0.359,0.205,,,,,,
2024,157.0,Stone Forsythe,41795.0,SEA,SEA,T,414,298,116,43.1,41.3,51.6,5.947,-1.344,-14.711,8.75,1.591,-18.754,-0.417,3,2,35,78.655,-22.88,0.025,0.136,,,,,,
2024,158.0,Cody Ford,39805.0,CIN,CIN,T,688,464,222,50.6,50.2,49.8,22.05,-2.589,-22.259,12.05,1.591,-18.769,-0.417,3,5,37,196.825,-21.334,0.086,0.111,,,,,,
2024,159.0,Ed Ingram,59819.0,MIN,MIN,G,580,332,248,54.0,49.1,58.1,10.527,-2.78,-12.877,10.1,-1.196,-19.058,-0.424,3,5,24,130.398,-27.867,0.156,0.312,,,,,,
2024,160.0,Robert Hunt,46139.0,CAR,CAR,G,966,623,343,67.7,57.5,72.0,1.289,-2.082,-4.345,12.9,-1.196,-19.557,-0.435,5,5,36,6.841,-9.795,0.266,0.766,,,,,,
2024,161.0,Bradley Bozeman,27934.0,LAC,LAC,C,1056,630,426,61.2,52.3,64.7,21.219,-4.365,-20.505,10.05,-0.71,-19.715,-0.438,4,4,27,120.483,-23.181,0.154,0.41,,,,,,
2024,162.0,Sataoa Laumea,100525.0,SEA,SEA,G,355,219,136,37.9,19.8,52.3,4.345,-1.533,-13.125,7.45,-1.196,-20.045,-0.445,4,2,23,78.655,-22.88,0.013,0.078,,,,,,
2024,163.0,Dalton Tucker,81717.0,IND,IND,G,464,279,185,53.3,48.7,53.0,1.886,-1.041,-14.124,6.1,-1.196,-21.046,-0.468,1,2,24,23.228,-15.478,0.13,0.104,,,,,,
2024,164.0,Blake Brandel,46282.0,MIN,MIN,G,1117,677,440,55.2,61.4,57.9,23.534,-4.904,-14.471,18.65,-1.196,-21.571,-0.479,11,7,41,130.398,-27.867,0.364,0.299,,,,,,
2024,165.0,Ethan Pocic,11813.0,CLE,CLV,C,1073,747,326,63.6,66.2,63.7,-14.903,-7.433,7.814,10.2,-0.71,-21.707,-0.482,6,3,28,-64.167,-34.737,0.692,0.359,,,,,,
2024,166.0,Joel Bitonio,8670.0,CLE,CLV,G,1178,815,363,63.9,70.2,59.6,-16.393,-8.43,11.143,11.3,-1.196,-22.078,-0.491,7,3,32,-64.167,-34.737,0.714,0.403,,,,,,
2024,167.0,Taliese Fuaga,131732.0,NO,NO,T,1070,657,413,65.7,62.2,69.5,2.415,-0.936,-8.463,16.85,1.591,-22.847,-0.508,10,6,39,10.074,-4.058,0.296,0.568,,,,,,
2024,168.0,Cooper Beebe,99434.0,DAL,DAL,C,1059,692,367,65.4,60.3,66.1,0.513,-7.156,-8.85,7.2,-0.71,-23.532,-0.523,3,3,18,2.667,-39.268,0.333,0.513,,,,,,
2024,169.0,Greg Van Roten,7746.0,NYG,NYG,G,1121,727,394,63.4,64.9,62.3,-0.747,-9.81,1.684,14.75,-1.196,-24.633,-0.547,5,7,35,-2.964,-41.051,0.532,0.494,,,,,,
2024,170.0,Wanya Morris,98247.0,KC,KC,T,732,453,278,53.9,55.4,55.2,13.083,-2.186,-18.654,15.25,1.591,-24.687,-0.549,10,5,35,119.816,-17.805,0.148,0.235,,,,,,
2024,171.0,Dan Moore Jr.,60120.0,PIT,PIT,T,1111,615,496,67.2,66.2,61.7,16.587,-7.645,-10.483,20.65,1.591,-24.747,-0.55,5,12,41,79.691,-37.231,0.377,0.389,,,,,,
2024,172.0,Jermaine Eluemunor,11914.0,NYG,NYG,T,925,579,346,63.2,71.0,56.9,-0.595,-7.848,-4.892,13.35,1.591,-24.946,-0.554,10,4,29,-2.964,-41.051,0.531,0.272,,,,,,
2024,173.0,Michael Jordan,28021.0,NE,NE,G,684,441,243,51.4,60.4,44.8,6.801,-6.619,-15.401,7.45,-1.196,-25.565,-0.568,2,3,23,45.685,-47.528,0.325,0.026,,,,,,
2024,174.0,Daniel Brunskill,34807.0,TEN,TEN,C,684,395,289,55.3,55.6,54.9,1.313,-5.656,-17.104,3.15,-0.71,-25.635,-0.57,3,0,11,10.796,-39.494,0.231,0.128,,,,,,
2024,175.0,Wyatt Teller,46131.0,CLE,CLV,G,885,610,275,62.6,63.1,61.6,-11.037,-6.594,-3.281,9.05,-1.196,-28.398,-0.631,6,2,27,-64.167,-34.737,0.442,0.481,,,,,,
2024,176.0,Dillon Radunz,30551.0,TEN,TEN,G,903,547,356,57.0,63.9,53.6,2.042,-6.952,-10.442,11.95,-1.196,-29.008,-0.645,5,6,23,10.796,-39.494,0.506,0.123,,,,,,
2024,177.0,Anthony Bradford,99103.0,SEA,SEA,G,578,392,186,48.3,48.5,57.7,8.179,-2.287,-15.493,16.2,-1.196,-29.042,-0.645,10,7,28,78.655,-22.88,0.117,0.266,,,,,,
2024,178.0,Alex Cappa,66578.0,CIN,CIN,G,1132,774,358,51.2,39.7,54.9,36.517,-4.34,-35.278,16.15,-1.196,-29.577,-0.657,1,8,51,196.825,-21.334,0.071,0.195,,,,,,
2024,179.0,Ben Brown,59869.0,NE,NE,C,667,440,227,52.8,47.3,59.7,6.062,-7.043,-18.385,8.9,-0.71,-30.491,-0.678,5,4,16,45.685,-47.528,0.077,0.308,,,,,,
2024,180.0,Jon Runyan,36661.0,NYG,NYG,G,842,541,301,56.1,62.6,52.3,-0.53,-6.245,-13.817,8.85,-1.196,-30.507,-0.678,5,2,29,-2.964,-41.051,0.416,0.078,,,,,,
2024,181.0,Dawand Jones,101550.0,CLE,CLV,T,511,364,147,46.4,57.6,45.8,-5.978,-2.903,-13.64,11.8,1.591,-31.236,-0.694,9,4,22,-64.167,-34.737,0.216,0.043,,,,,,
2024,182.0,Jack Conklin,10642.0,CLE,CLV,T,818,552,266,66.2,67.9,59.6,-10.05,-5.968,-5.718,13.7,1.591,-31.331,-0.696,2,7,38,-64.167,-34.737,0.457,0.321,,,,,,
2024,183.0,Vederian Lowe,59741.0,NE,NE,T,803,501,301,54.0,66.9,45.8,8.022,-8.269,-14.463,16.45,1.591,-31.575,-0.702,13,5,33,45.685,-47.528,0.414,0.043,,,,,,
2024,184.0,Terence Steele,39461.0,DAL,DAL,T,1168,746,422,67.0,57.5,78.9,0.521,-9.339,-6.173,18.65,1.591,-32.18,-0.715,7,9,41,2.667,-39.268,0.198,0.852,,,,,,
2024,185.0,Liam Eichenberg,41851.0,MIA,MIA,G,1037,644,393,53.1,49.7,58.7,19.428,-14.454,-21.015,10.85,-1.196,-32.944,-0.732,9,2,29,119.095,-79.929,0.175,0.364,,,,,,
2024,186.0,Kenyon Green,99052.0,HOU,HST,G,582,350,232,39.7,39.7,44.6,6.36,-3.816,-21.039,12.2,-1.196,-33.482,-0.744,6,5,28,76.451,-36.919,0.071,0.013,,,,,,
2024,187.0,Germain Ifedi,10665.0,CLE,CLV,T,539,369,170,48.6,52.9,49.3,-5.806,-3.408,-16.908,10.7,1.591,-33.78,-0.751,5,4,28,-64.167,-34.737,0.123,0.074,,,,,,
2024,188.0,DJ Glaze,129511.0,LV,LV,T,998,665,333,66.1,61.9,68.4,6.777,-14.682,-11.658,14.65,1.591,-34.317,-0.763,8,3,51,40.726,-79.831,0.284,0.494,,,,,,
2024,189.0,Trevor Penning,59963.0,NO,NO,T,1081,663,418,60.2,51.6,70.1,2.24,-0.958,-17.324,19.6,1.591,-34.611,-0.769,13,5,54,10.074,-4.058,0.111,0.599,,,,,,
2024,190.0,JC Latham,146596.0,TEN,TEN,T,1095,660,434,61.8,67.8,57.0,2.397,-9.14,-10.546,19.05,1.591,-35.347,-0.785,10,7,47,10.796,-39.494,0.438,0.29,,,,,,
2024,191.0,Robert Jones,100786.0,MIA,MIA,G,1080,676,404,56.1,54.3,56.3,20.942,-13.879,-23.842,12.7,-1.196,-35.911,-0.798,7,5,28,119.095,-79.929,0.234,0.208,,,,,,
2024,192.0,Layden Robinson,99057.0,NE,NE,G,602,366,236,43.6,41.9,46.5,5.077,-6.469,-20.683,11.45,-1.196,-35.991,-0.8,5,4,33,45.685,-47.528,0.091,0.039,,,,,,
2024,193.0,Broderick Jones,124025.0,PIT,PIT,T,1071,593,478,58.5,54.6,64.2,14.373,-7.539,-19.402,21.45,1.591,-36.02,-0.8,10,10,43,79.691,-37.231,0.136,0.444,,,,,,
2024,194.0,Tyler Guyton,123076.0,DAL,DAL,T,668,439,229,49.4,60.2,51.3,0.315,-3.773,-15.353,18.9,1.591,-36.199,-0.804,18,6,26,2.667,-39.268,0.259,0.123,,,,,,
2024,195.0,John Michael Schmitz Jr.,55238.0,NYG,NYG,C,983,646,337,61.4,50.2,67.0,-0.558,-8.715,-16.795,12.7,-0.71,-39.338,-0.874,5,6,28,-2.964,-41.051,0.128,0.59,,,,,,
2024,196.0,Nicholas Petit-Frere,82003.0,TEN,TEN,T,621,373,248,46.5,42.8,55.9,1.139,-5.124,-18.468,21.15,1.591,-42.297,-0.94,10,10,41,10.796,-39.494,0.049,0.247,,,,,,
2024,197.0,Demontrey Jacobs,56619.0,NE,NE,T,867,566,301,38.2,42.7,41.9,7.649,-8.194,-32.408,21.85,1.591,-55.125,-1.225,11,9,49,45.685,-47.528,0.037,0.025,,,,,,
2025,,Penei Sewell,,,DET,T,998,601,397,95.2,80.3,96.8,47.28555377935788,-1.605672107623911,34.94620689655173,,5.521472423099054,,,2,2,19,180.7413358,-6.474160856,0.896551724137931,1.0,1.0,5.85,68.47617254654527,1.5216927232565616,1.1586206896551725,1.2
2025,,Mike Onwenu,,,NE,G,1080,648,432,78.2,78.2,74.2,52.86184462051112,-4.330546930828699,36.48,,-0.692024335370893,,,3,2,21,231.9243957,-18.98153967,0.9444444444444444,0.8888888888888888,2.0,6.65,64.45381219918374,1.432306937759639,1.1777777777777778,1.1555555555555554
2025,,Joe Thuney,,,CHI,G,1149,686,463,79.4,88.6,71.0,20.89059351477507,5.352894479989864,37.72888888888889,,-0.692024335370893,,,2,0,15,89.25497471,26.32400187,1.0,0.7777777777777778,3.0,3.25,54.80770416958916,1.2179489815464255,1.2,1.1111111111111112
2025,,Alaric Jackson,,,LA,T,1050,618,432,82.9,74.8,84.3,38.62489481433731,4.440516851627633,24.786206896551725,,5.521472423099054,,,4,4,38,184.7237251,22.9261337,0.7241379310344828,0.896551724137931,4.0,11.7,52.0168672820314,1.155930384045142,1.089655172413793,1.1586206896551725
2025,,Quenton Nelson,,,IND,G,1039,637,402,84.5,73.2,84.3,20.86704862125757,7.464117293080792,33.44839506172839,,-0.692024335370893,,,2,1,15,93.38933303,34.55802393,0.8641975308641975,0.9629629629629628,5.0,4.25,51.62077448538147,1.147128321897366,1.145679012345679,1.1851851851851851
2025,,Trent Williams,,,SF,T,996,593,403,91.5,79.9,92.8,33.04260549379515,-2.108825344477902,34.01655172413794,,5.521472423099054,,,4,4,32,147.2734372,-10.01583221,0.8850574712643678,0.9885057471264368,6.0,10.8,51.41115292310546,1.142470064957899,1.1540229885057471,1.1954022988505748
2025,,Garett Bolles,,,DEN,T,1126,714,411,89.3,90.8,80.8,20.921433997757568,-4.457411151342854,40.08689655172414,,5.521472423099054,,,7,0,19,90.2402035,-21.24686099,1.0,0.8505747126436781,7.0,6.35,50.49203332179851,1.1220451849288555,1.2,1.1402298850574712
2025,,Creed Humphrey,,,KC,C,1093,742,351,88.8,84.1,88.5,21.85462731950736,-4.389034321039859,42.276,,-4.96962537599174,,,2,1,8,87.37843722,-17.34036024,0.9875,0.975,8.0,3.2,46.10831079259892,1.0246291287244205,1.195,1.19
2025,,David Edwards,,,BUF,G,1035,594,441,71.4,73.0,69.0,30.518887900844334,7.967247440034546,23.68,,-0.692024335370893,,,3,3,27,147.9751933,39.40535312,0.8333333333333334,0.7222222222222222,9.0,8.55,45.294389030296905,1.0065419784510423,1.1333333333333333,1.0888888888888888
2025,,Kevin Dotson,,,LA,G,885,521,364,86.4,67.7,89.3,32.46572655844813,3.843278840766765,22.84592592592593,,-0.692024335370893,,,2,3,20,184.7237251,22.9261337,0.7160493827160493,0.9753086419753086,10.0,7.0,43.346475350157895,0.9632550077812868,1.0864197530864197,1.1901234567901235
2025,,Steve Avila,,,LA,G,835,475,360,76.8,70.6,74.1,30.00289727537618,3.674869239472849,20.46172839506173,,-0.692024335370893,,,1,1,14,184.7237251,22.9261337,0.7530864197530864,0.8765432098765432,11.0,3.6,42.34674625569582,0.9410388056821292,1.1012345679012343,1.1506172839506172
2025,,Colton McKivitz,,,SF,T,1116,665,451,83.5,72.2,90.3,33.65908940943962,-2.341846721060887,23.216551724137936,,5.521472423099054,,,5,3,32,147.2734372,-10.01583221,0.6206896551724138,0.9655172413793104,12.0,10.3,41.340494483255824,0.9186776551834628,1.0482758620689656,1.1862068965517245
2025,,Connor McGovern,,,BUF,C,1037,593,444,69.1,73.4,65.3,30.91556090906238,7.477133967775862,19.122,,-4.96962537599174,,,5,0,14,147.9751933,39.40535312,0.875,0.5375,13.0,4.6,40.216179273580906,0.8936928727462423,1.15,1.015
2025,,Warren McClendon Jr.,,,LA,T,667,408,259,83.5,73.9,86.7,25.06955198223589,2.71507682241044,15.22252873563218,,5.521472423099054,,,1,1,12,184.7237251,22.9261337,0.6781609195402298,0.9540229885057472,14.0,3.3,38.961241967818594,0.8658053770626354,1.071264367816092,1.181609195402299
2025,,Dion Dawkins,,,BUF,T,957,564,393,73.9,81.5,66.0,29.97675509591816,6.565435718081579,19.99034482758621,,5.521472423099054,,,10,6,33,147.9751933,39.40535312,0.9310344827586208,0.5172413793103449,15.0,15.95,38.60981929070546,0.857995984237899,1.1724137931034484,1.006896551724138
2025,,Bernhard Raimann,,,IND,T,986,590,395,82.0,78.9,78.7,19.35182547219193,6.999050540742352,27.71264367816092,,5.521472423099054,,,8,8,31,93.38933303,34.55802393,0.867816091954023,0.8275862068965517,16.0,16.65,38.09703574614627,0.846600794358806,1.1471264367816092,1.1310344827586207
2025,,Darnell Wright,,,CHI,T,1074,638,436,81.4,74.3,85.6,17.418978849054433,5.339706593686292,25.115402298850576,,5.521472423099054,,,12,3,19,89.25497471,26.32400187,0.6896551724137931,0.942528735632184,17.0,11.85,37.19081545242675,0.8264625656094833,1.0758620689655172,1.1770114942528735
2025,,Morgan Moses,,,NE,T,1032,621,411,74.0,69.8,77.1,43.50698337342002,-4.016213741524792,11.820689655172416,,5.521472423099054,,,8,1,29,231.9243957,-18.98153967,0.5287356321839081,0.8160919540229885,18.0,9.35,36.60618586681169,0.8134707970402598,1.011494252873563,1.1264367816091954
2025,,Andrew Thomas,,,NYG,T,802,448,354,90.3,87.2,84.6,10.082019773594348,-1.927121479666092,29.30298850574713,,5.521472423099054,,,3,1,13,65.55588896,-10.42389559,0.9770114942528736,0.9310344827586208,19.0,4.45,36.00885427937585,0.8001967617639079,1.1908045977011494,1.1724137931034484
2025,,Zach Tom,,,GB,T,604,351,253,83.5,78.5,81.9,24.444447525675077,-2.336595041004926,17.288735632183908,,5.521472423099054,,,1,0,16,167.7963534,-16.26648822,0.8505747126436781,0.867816091954023,20.0,2.9,35.90694865853434,0.7979321924118742,1.1402298850574712,1.1471264367816092
2025,,Tyler Smith,,,DAL,G,1110,700,410,73.5,65.4,81.1,32.69308649899942,1.3997373338538357,22.730864197530863,,-0.692024335370893,,,11,3,26,153.3931226,6.764489954,0.6419753086419753,0.9506172839506172,21.0,12.4,35.558392070263366,0.7901864904502971,1.05679012345679,1.180246913580247
2025,,Jordan Mailata,,,PHI,T,972,563,408,83.4,80.4,79.9,16.30427575222085,-2.660949564794897,29.704827586206896,,5.521472423099054,,,7,2,27,76.00066893,-13.06211384,0.913793103448276,0.8390804597701149,22.0,9.55,35.24355725867669,0.7831901613039265,1.1655172413793105,1.135632183908046
2025,,Zach Frazier,,,PIT,C,1028,634,394,73.5,74.7,71.6,17.208815359066858,1.4584724527467174,28.168,,-4.96962537599174,,,3,1,10,74.1809285,6.506142045,0.9,0.75,23.0,4.0,33.56345859605512,0.7458546354678915,1.16,1.1
2025,,Damien Lewis,,,CAR,G,987,591,396,75.7,78.5,73.1,12.092006191748272,-2.097640611099266,32.93629629629629,,-0.692024335370893,,,6,1,14,47.13366328,-8.420248365,0.9691358024691358,0.8395061728395061,24.0,6.1,33.11563599363733,0.7359030220808296,1.1876543209876544,1.1358024691358024
